TweetID,HandLabel,AnnotatorID
513293592585314304,Negative,80
513293626131382272,Positive,77
513293626131382272,Positive,77
513293655508271104,Positive,80
513293672276705280,Neutral,80
513293693227266049,Neutral,81
513293747766169600,Negative,82
513293777134313473,Neutral,80
513293777134313473,Neutral,82
513293810684534784,Neutral,79
513293865194094592,Positive,79
513293978473480192,Neutral,81
513293995238518784,Neutral,82
513294062338985984,Negative,82
513294121071804416,Neutral,80
513294150418960385,Negative,82
513294326575935488,Neutral,80
513294393701564416,Positive,80
513294406292471808,Neutral,78
513294406292471808,Neutral,80
513294603420962817,Positive,80
513294670500478976,Negative,77
513294674728341505,Neutral,77
513294678888681472,Negative,79
513294746006343681,Positive,80
513294779568758784,Negative,78
513294838268448768,Neutral,80
513294838268448768,Negative,79
513294863472029696,Neutral,77
513294934766411778,Negative,80
513294959911645184,Neutral,82
513294976717815810,Neutral,77
513294980907933697,Neutral,77
513295006065766400,Neutral,79
513295006065766400,Neutral,80
513295031235792896,Neutral,79
513295127700185088,Neutral,79
513295165436334080,Positive,79
513295219958095872,Neutral,77
513295224157007872,Positive,82
513295232562368512,Positive,80
513295236743720960,Positive,82
513295266120609792,Neutral,81
513295266120609792,Neutral,82
513295278686752769,Neutral,80
513295295485333504,Neutral,82
513295425487785984,Neutral,80
513295425487785984,Neutral,82
513295534535475201,Positive,79
513295559701323776,Neutral,78
513295681335738368,Negative,80
513295706526720000,Neutral,81
513295710691680256,Negative,82
513295710691680256,Negative,80
513295811367563265,Positive,80
513295811367563265,Negative,82
513295878459625474,Neutral,78
513295878459625474,Neutral,80
513295941378383872,Negative,82
513296092398485504,Neutral,80
513296251782434816,Positive,80
513296327279931392,Neutral,80
513296348247248896,Neutral,80
513296348247248896,Positive,78
513296373392105472,Positive,80
513296406963290112,Neutral,77
513296432124555264,Neutral,77
513296440526135296,Neutral,77
513296461485056001,Neutral,79
513296478245515264,Negative,79
513296570515992577,Negative,80
513296608302100480,Neutral,82
513296625071304704,Neutral,77
513296650211586048,Positive,82
513296692167581696,Neutral,79
513296763478757377,Positive,77
513296784429314049,Neutral,82
513296784429314049,Neutral,80
513296801219092481,Negative,81
513296868311597057,Positive,80
513296897688469504,Neutral,82
513296906060328961,Neutral,80
513296927065382912,Positive,80
513296927065382912,Neutral,82
513296973177167872,Positive,79
513296977384448001,Neutral,78
513296977392852993,Positive,80
513296998347591680,Positive,78
513297065460662274,Neutral,81
513297115775524864,Neutral,77
513297115775524864,Neutral,80
513297166123925504,Positive,82
513297166123925504,Positive,82
513297258402422785,Positive,80
513297300324499456,Negative,80
513297367471509504,Positive,80
513297384214765568,Neutral,80
513297405203447809,Neutral,78
513297480704720896,Neutral,77
513297543623897088,Neutral,80
513297543623897088,Neutral,77
513297547826196480,Positive,77
513297547826196480,Positive,80
513297661043437568,Negative,79
513297665266704385,Positive,79
513297677832835073,Negative,82
513297682006564864,Positive,77
513297690428715008,Neutral,79
513297774306394112,Negative,79
513297774306394112,Negative,80
513297799476428801,Negative,77
513297916925333504,Negative,80
513297916925333504,Positive,82
513297925313544192,Positive,80
513297942057607168,Positive,80
513297954669477888,Positive,80
513297954669477888,Positive,81
513298004971773953,Neutral,82
513298013381328896,Positive,82
513298122437836800,Negative,82
513298126602772480,Positive,81
513298139198275584,Negative,80
513298256638779393,Positive,79
513298554438184960,Neutral,78
513298554438184960,Neutral,77
513298697036496897,Negative,82
513298697036496897,Negative,82
513298697065869312,Positive,77
513298889995476992,Positive,80
513298940318334976,Neutral,80
513298986439299072,Negative,79
513298990654566400,Neutral,80
513298994848464897,Neutral,80
513299011609309184,Negative,79
513299040990420994,Positive,79
513299078739132416,Positive,78
513299175178764288,Neutral,77
513299225548173312,Positive,80
513299275842060288,Negative,82
513299275842060288,Negative,80
513299284255846401,Positive,82
513299359757520896,Neutral,80
513299393307766784,Neutral,79
513299397480689664,Neutral,77
513299447833690112,Neutral,79
513299452015431681,Positive,78
513299548492808192,Negative,82
513299569480720384,Neutral,80
513299582047240192,Neutral,78
513299686888079360,Neutral,77
513299783373828096,Negative,77
513299783373828096,Negative,82
513299825300086784,Neutral,79
513299825300086784,Neutral,80
513299879838228482,Negative,77
513299967914811392,Neutral,81
513299984700416000,Positive,77
513300043408105472,Neutral,80
513300097934057472,Neutral,82
513300177634201600,Negative,79
513300316050432000,Negative,82
513300378956201984,Positive,80
513300395754409984,Negative,82
513300404147609601,Neutral,82
513300462859485184,Positive,82
513300462859485184,Neutral,80
513300479628279809,Neutral,81
513300529964150785,Positive,80
513300613829255168,Neutral,79
513300618044506112,Neutral,82
513300643218743297,Negative,78
513300794204893184,Neutral,78
513300861326741504,Neutral,80
513300945191833600,Neutral,80
513301079430561792,Negative,80
513301121373175808,Neutral,78
513301142332534784,Neutral,77
513301196841680896,Neutral,77
513301347848818688,Negative,79
513301352043528193,Positive,82
513301352043528193,Positive,80
513301570134761472,Neutral,82
513301570134761472,Positive,77
513301574337056768,Neutral,79
513301620474781696,Neutral,77
513301679211417601,Positive,77
513301725340389376,Negative,80
513301729514110977,Positive,81
513301737902702592,Positive,79
513301846979391488,Positive,80
513301846979391488,Positive,82
513301846983577601,Positive,82
513301859550113792,Neutral,81
513301951816429568,Neutral,79
513302035706691584,Neutral,79
513302035706691584,Neutral,80
513302220247273472,Positive,82
513302249612001280,Neutral,80
513302455128707072,Positive,82
513302455157657600,Positive,80
513302467732578304,Positive,80
513302467732578304,Neutral,80
513302518063837184,Negative,82
513302526444453888,Positive,82
513302606135832578,Negative,80
513302606148415488,Negative,80
513302618706575360,Neutral,78
513302652256780288,Neutral,82
513302652256780288,Neutral,77
513302698406313984,Neutral,77
513302698406313984,Neutral,80
513302757147934721,Neutral,79
513302799069630464,Positive,82
513302828451102720,Negative,80
513302828451102720,Negative,77
513302862009356288,Neutral,77
513302862009356288,Neutral,82
513302866170093568,Positive,79
513302874592649216,Neutral,78
513303159792758784,Positive,78
513303214318301184,Positive,82
513303310766727168,Neutral,79
513303335945129984,Positive,80
513303335945129984,Positive,77
513303394652798976,Neutral,80
513303403053608962,Neutral,77
513303637955993600,Neutral,79
513303700866367488,Neutral,79
513303763768344576,Negative,80
513303843443326976,Neutral,79
513303847671169024,Neutral,80
513303847671169024,Negative,82
513303877031329792,Neutral,80
513303944106627072,Negative,81
513303977686224896,Negative,82
513303981880532992,Neutral,82
513303981880532992,Neutral,80
513304007016587264,Negative,77
513304007016587264,Neutral,82
513304007037554688,Negative,82
513304032203374593,Positive,80
513304137044197377,Negative,79
513304229344473088,Neutral,81
513304275465023488,Neutral,82
513304376123744257,Positive,80
513304409673961472,Positive,80
513304476795432960,Neutral,80
513304497758560256,Neutral,80
513304631993061378,Neutral,78
513304678118199296,Negative,78
513304728470814720,Neutral,77
513304787161317376,Negative,82
513304787161317376,Negative,77
513304858460315650,Positive,77
513304913015611392,Neutral,77
513304946557870080,Positive,79
513304967541981185,Negative,80
513304975900811264,Neutral,80
513304975900811264,Neutral,80
513305013687291904,Positive,82
513305013687291904,Positive,82
513305219170844672,Positive,79
513305273713176576,Positive,79
513305273717358593,Negative,82
513305298862620672,Neutral,77
513305332425039872,Neutral,79
513305340835020800,Neutral,80
513305361781370880,Positive,77
513305361781370880,Positive,80
513305378571157504,Positive,82
513305382786465792,Positive,80
513305475031773184,Positive,82
513305584079093761,Neutral,81
513305701544767488,Neutral,80
513305743475634178,Positive,82
513305743475634178,Positive,80
513305869292175360,Negative,79
513305869292175360,Neutral,80
513305886073556992,Positive,82
513305902846582784,Positive,81
513305923851280384,Neutral,78
513305978368847872,Neutral,82
513306016092409857,Positive,80
513306016109580288,Negative,80
513306045456736256,Neutral,78
513306045478096896,Positive,80
513306049643028481,Neutral,78
513306062250704896,Neutral,82
513306062250704896,Negative,77
513306108380082176,Neutral,77
513306234200809473,Neutral,77
513306397803429888,Neutral,77
513306435552550912,Neutral,80
513306523620347904,Neutral,80
513306594918952960,Neutral,79
513306599096864769,Positive,82
513306720735490048,Positive,77
513306720735490048,Neutral,82
513306737546248192,Neutral,79
513306737546248192,Positive,80
513306762695684097,Positive,80
513306762695684097,Positive,77
513306901099343872,Positive,79
513306901120315392,Neutral,80
513306901120315392,Neutral,82
513307010168020992,Neutral,81
513307018539843584,Neutral,80
513307018539843584,Neutral,82
513307064668811264,Positive,82
513307081466982400,Neutral,82
513307173716119552,Negative,80
513307215684304896,Neutral,81
513307668669538305,Neutral,82
513307752551432192,Positive,80
513307781907374080,Neutral,80
513307836416524288,Neutral,80
513307844821516288,Neutral,78
513307844821516288,Neutral,80
513307857404846081,Negative,78
513307899360460800,Positive,77
513307920331980800,Neutral,77
513308016787988481,Neutral,79
513308016787988481,Neutral,82
513308025189568512,Positive,82
513308171981426688,Neutral,78
513308176184512512,Positive,82
513308188767420417,Positive,77
513308268455006208,Neutral,77
513308272653107200,Positive,80
513308272653107200,Neutral,79
513308356543397890,Negative,80
513308390094020608,Negative,81
513308557853622272,Negative,79
513308557857787904,Positive,79
513308566258593792,Positive,81
513308591429005314,Negative,82
513308654330580992,Neutral,82
513308742423937024,Neutral,77
513308780164300800,Neutral,82
513308788561281024,Neutral,81
513308876633292800,Positive,82
513308876633292800,Neutral,80
513308889220407297,Positive,82
513308901790732288,Positive,80
513308968903798784,Positive,80
513309015053697025,Positive,78
513309061152899072,Positive,80
513309073761374208,Neutral,78
513309073761374208,Positive,80
513309094707740672,Neutral,77
513309199590518784,Negative,77
513309220574609409,Neutral,78
513309249926356992,Positive,79
513309333799837696,Neutral,82
513309426074525696,Neutral,82
513309585441308672,Negative,80
513309585441308672,Negative,80
513309598041014272,Negative,80
513309598041014272,Negative,80
513309665154048000,Positive,79
513309698695897089,Neutral,79
513309728060231681,Negative,82
513309849720217600,Neutral,77
513309937779630080,Neutral,77
513309937779630080,Positive,80
513309967156137984,Negative,82
513310017488171008,Neutral,79
513310017488171008,Neutral,80
513310034269589505,Neutral,82
513310034269589505,Neutral,80
513310113935785984,Positive,81
513310222975115264,Positive,79
513310252347822080,Neutral,80
513310252347822080,Negative,82
513310353006936064,Positive,80
513310361387560960,Neutral,81
513310361387560960,Positive,80
513310403334791168,Neutral,82
513310495634247680,Negative,78
513310499799568384,Negative,82
513310499799568384,Neutral,80
513310504002277376,Neutral,81
513310508208762880,Negative,82
513310566924836864,Neutral,80
513310638220017665,Negative,77
513310638220017665,Negative,82
513310717907591168,Negative,82
513310717907591168,Negative,80
